timestamp,user_id,machine_id,logon_duration_sec,profile_load_time_sec,auth_time_sec,desktop_init_time_sec,concurrent_logons,machine_cpu_during_logon,machine_memory_during_logon,is_anomaly,profile_ratio,auth_ratio,init_ratio,resource_pressure,load_severity,logon_zscore,all_slow,hour,is_business_hours
2026-01-01 09:41:49,USER_472,DESKTOP_73,57.454755405081855,13.777094589350378,6.363769345563226,25.233623870082813,11,65.6256767576861,62.068567031734936,0,0.2356881744500918,0.10886658068215921,0.43167786256597845,0.40732917168374083,0.6633459168043613,0.35934414186702757,0,9,True
2026-01-01 09:43:40,USER_377,DESKTOP_146,53.264531108587626,12.765063697544834,4.160391627959328,21.619646423531954,23,41.42107180702351,73.15324166809015,0,0.23523770383274722,0.07666871053642857,0.3984121115921803,0.30300856760505057,1.3869960078636643,0.17629892107716053,0,9,True
2026-01-01 09:47:54,USER_470,DESKTOP_172,26.865485274760783,14.265443886861265,4.438720119892494,26.633746771666406,14,10.037872304288399,63.64166432433591,0,0.5119395462235936,0.15929096788107522,0.9557969835820507,0.06388268997200705,0.844258439569187,0.9769136115640048,0,9,True
2026-01-01 09:48:02,USER_311,DESKTOP_133,50.78282510126552,16.844856151921185,4.785472075726005,18.028836960669302,14,36.77159813639334,56.265890018577565,0,0.325298129620771,0.09241427184336942,0.34816248293546065,0.20689866965496392,0.844258439569187,0.06788839412138961,0,9,True
2026-01-01 09:55:20,USER_344,DESKTOP_3,37.2075204257648,15.859282525799294,5.455255153877922,10.112936742167287,15,37.47875098369988,71.15679569645505,0,0.4150827467752859,0.14277961754878063,0.2646844555593758,0.2666867826705446,0.904562613824129,0.5251334743489317,0,9,True
2026-01-01 09:56:44,USER_213,DESKTOP_165,161.61715262851334,64.15989380165627,8.046256372759954,39.6127558731425,12,80.40803020658032,79.88898335135802,1,0.3945456722405214,0.04947975193699906,0.24359518804043298,0.6423715786488988,0.7236500910593031,4.909560943797385,1,9,True
2026-01-01 09:58:40,USER_79,DESKTOP_74,44.18777350492051,17.070285158503072,4.852430483351458,17.7091232242014,9,53.043815324320434,60.80375295441251,0,0.37776336018512363,0.10738370375391645,0.39190076984591965,0.32252630427394596,0.5427375682944774,0.22020899402643393,0,9,True
2026-01-01 10:18:34,USER_136,DESKTOP_157,48.21376319081456,13.564385098731139,5.519062223604926,20.11262681530632,11,80.30539303205902,65.601001939064,0,0.27562178177959057,0.11214469013893706,0.4086789042594535,0.5268114244013401,0.6633459168043613,0.04433817690364472,0,10,True
2026-01-01 10:31:59,USER_81,DESKTOP_81,42.64476143414898,14.991271165540025,4.668586911119199,27.423973176204036,15,43.947087864550504,66.39785003005181,0,0.34348386090181265,0.10696786413102846,0.6283451272286412,0.2917992149287934,0.904562613824129,0.28761373544137664,0,10,True
2026-01-01 10:37:33,USER_18,DESKTOP_18,59.62675752179383,16.614576288893776,5.382472446125769,24.105556539357973,16,62.80535897467835,61.78520883424661,0,0.27404692198690067,0.08878047690726167,0.39760590083829933,0.3880442220160326,0.9648667880790709,0.4542256037835733,0,10,True
2026-01-01 10:38:15,USER_132,DESKTOP_137,35.72285707715632,15.578396377518807,6.459160994188691,23.963216156529977,8,15.292107565896877,65.20590177234679,0,0.42421526039730295,0.17588939173816767,0.6525422601564529,0.09971356638340331,0.48243339403953545,0.5899893176678757,0,10,True
2026-01-01 10:38:45,USER_70,DESKTOP_85,50.809402540746525,21.30644538733784,6.445818038877523,26.06550095021609,23,54.64752106506285,71.79119879316592,0,0.41124669157458366,0.12441405850623508,0.5031036775557557,0.3923211048335649,1.3869960078636643,0.06904939957923577,0,10,True
2026-01-01 10:42:37,USER_439,DESKTOP_99,52.83652694347924,14.933970862583243,4.441759547103521,25.757380083672125,15,31.295081793010205,64.09158328237861,0,0.27739476727876233,0.08250457076784953,0.4784368819094467,0.2005751341065564,0.904562613824129,0.1576020420182534,0,10,True
2026-01-01 10:43:15,USER_44,DESKTOP_61,43.446322658096776,9.047868290435812,2.429013857244834,15.122961915446957,11,54.99499221849298,63.02998518223658,0,0.20356843377204714,0.05465050226832076,0.3402522641024839,0.34663335446288285,0.6633459168043613,0.25259843773120977,0,10,True
2026-01-01 10:46:55,USER_81,DESKTOP_18,51.18435506200062,14.53325163821545,5.870947304015392,34.20791206915589,17,63.87680630549594,62.3430672417298,0,0.2784982514577096,0.11250397359591922,0.6555204529885099,0.3982276030690483,1.0251709623340128,0.08542877743165656,0,10,True
2026-01-01 10:47:11,USER_282,DESKTOP_22,41.02085581386517,18.16839159599736,6.14365081081708,27.731203793066538,13,40.78353304248944,74.44234580485613,0,0.4323660535729149,0.14620479977920692,0.6599390530241502,0.30360218698927754,0.7839542653142451,0.3585522202989655,0,10,True
2026-01-01 10:48:11,USER_204,DESKTOP_96,66.93810963941971,12.169459894068135,4.56161422531413,27.210718396044836,17,21.303335915290017,59.27596354468671,0,0.1791256771590691,0.06714367310961131,0.4005221596606858,0.12627757630949463,1.0251709623340128,0.7736137720405788,0,10,True
2026-01-01 10:53:59,USER_208,DESKTOP_93,67.07058918670003,17.59168169786616,3.110702309562058,20.792354296395327,12,57.23325755687797,71.13867211063899,0,0.25843292834761167,0.045698183998822244,0.30545283278461527,0.4071497943162493,0.7236500910593031,0.7794009915940422,0,10,True
2026-01-01 10:55:05,USER_166,DESKTOP_32,51.668508530396764,10.791462472132704,3.614688875402361,19.471596903065986,13,56.911294511235525,71.13077439590491,0,0.2048940206063475,0.06863093290967605,0.36970093603141,0.40481444504575953,0.7839542653142451,0.10657847545448033,0,10,True
2026-01-01 10:55:14,USER_353,DESKTOP_66,41.310605609685375,15.641426381823191,4.0820238953892645,33.6558481588365,15,58.34033145263436,59.087152111981055,0,0.36968098556931767,0.09647755773211725,0.7954470911929536,0.34471640388051994,0.904562613824129,0.34589482737751676,0,10,True
2026-01-01 11:06:50,USER_344,DESKTOP_97,41.32422440999542,21.226525117738767,5.044383319707743,18.48488633303283,17,54.26144316514294,61.48406823649315,0,0.5015218923356299,0.11918430615154864,0.4367448332654474,0.33362142741762435,1.0251709623340128,0.345299905451325,0,11,True
2026-01-01 11:08:49,USER_89,DESKTOP_40,65.5420183359104,13.202514247362203,6.264476209547068,21.945795553218588,21,51.510395239910146,68.8151245100108,0,0.19840868337829284,0.0941431649686879,0.32980357527531157,0.35446942619942845,1.2663876593537806,0.7126270985807642,0,11,True
2026-01-01 11:11:05,USER_278,DESKTOP_170,65.17995467477337,15.03680869876983,5.435850972191622,21.888851120970354,12,38.315008560781116,66.36410226074146,0,0.2272109247077136,0.08213742361875132,0.3307474480533907,0.25427411462488625,0.7236500910593031,0.6968107560407567,0,11,True
2026-01-01 11:11:39,USER_38,DESKTOP_36,59.26406570198799,19.397125250400535,5.128735195006397,26.039715838940253,19,36.20502856476472,73.20588542733043,0,0.32186884546292177,0.08510436750763747,0.43209357907761037,0.26504211730053917,1.1457793108438967,0.438381820840836,0,11,True
2026-01-01 11:12:59,USER_136,DESKTOP_38,70.51870772749999,15.217827608753629,5.375301730500613,20.298333838682737,20,60.477468835437996,62.95327851799214,0,0.2127810763407034,0.07515937999021942,0.2838185208270721,0.3807254939660518,1.2060834850988387,0.9300281597240219,0,11,True
2026-01-01 11:14:35,USER_41,DESKTOP_62,96.67493525603183,30.717215915714032,7.561314889992092,75.15678345708314,15,90.80369487612383,98.97787008435743,1,0.314484118522281,0.07741305249060966,0.7694582367531377,0.8987556314628617,0.904562613824129,2.0726334486570805,1,11,True
2026-01-01 11:21:09,USER_119,DESKTOP_126,42.12398131735448,12.794983968897567,3.3861153978382177,21.91385595120272,15,34.74317248074453,77.66821757937444,0,0.29670228902887624,0.07852047270216991,0.5081593879270112,0.2698440279632201,0.904562613824129,0.31036342727562477,0,11,True
2026-01-01 11:22:47,USER_295,DESKTOP_93,46.29105740422287,12.385480922759879,6.286314869098167,19.770918407082654,19,60.356366234634876,70.16620046794391,0,0.2618990059134079,0.13292819433842534,0.4180688589407012,0.4234976892736031,1.1457793108438967,0.1283294099063948,0,11,True
2026-01-01 11:24:25,USER_58,DESKTOP_190,40.941065957685204,17.688165093619226,4.669216515351909,28.685265490926028,11,81.49181281371416,74.73473824721833,0,0.4217385679101482,0.11132803634659005,0.6839422135781409,0.609026929992424,0.6633459168043613,0.36203775014362627,0,11,True
2026-01-01 11:25:36,USER_164,DESKTOP_21,41.74837267578375,12.1886488642838,4.349684320137907,28.051868498626426,8,58.82751179391792,71.66872345075791,0,0.2851254469199589,0.10175087489592163,0.6562090377423268,0.4216092674054503,0.48243339403953545,0.3267714670038128,0,11,True
2026-01-01 11:25:38,USER_127,DESKTOP_178,52.766258368173126,19.037903701044776,4.580331851788828,26.157906815047504,18,60.31960318578047,51.291910716713225,0,0.35408645270942346,0.08518970802141869,0.4865115708057462,0.3093907701072623,1.0854751365889548,0.15453243858622262,0,11,True
2026-01-01 11:28:58,USER_323,DESKTOP_184,155.22221837253116,61.024255201014284,13.678338414710657,26.920446134279167,14,56.602286221524615,75.67214921742115,1,0.3906246872995646,0.08755693368847811,0.172321494437392,0.42832166490023915,0.844258439569187,4.630205455881787,0,11,True
2026-01-01 11:29:29,USER_366,DESKTOP_170,54.35187667479984,15.145525889095461,5.108279397975447,22.807244850691138,12,47.173814111627216,54.93134391462004,0,0.2736226267101581,0.09228737496990962,0.4120410403550895,0.259132100673015,0.7236500910593031,0.2237983853441975,0,11,True
2026-01-01 11:31:48,USER_204,DESKTOP_40,43.35302047142028,11.9771105425795,6.409593442071619,29.19658321013942,17,66.18533960413063,55.9611025642397,0,0.2700404710947968,0.14451312163061733,0.6582772244102923,0.37038045778357903,1.0251709623340128,0.25667423848838294,0,11,True
2026-01-01 11:36:55,USER_127,DESKTOP_72,56.89283453439643,19.000317498098894,5.124778579677412,26.289308086474797,17,55.69750182555628,70.6730562529226,0,0.3281980861864702,0.0885218113933008,0.4541029697009442,0.3936312679664799,1.0251709623340128,0.3347972626159326,0,11,True
2026-01-01 11:37:55,USER_64,DESKTOP_81,34.04318398907549,14.382971053865411,4.138692066076402,24.747476477865302,17,44.89277310232116,69.71540344905657,0,0.41043562304011016,0.11810262638710614,0.7061994276998399,0.3129717788775275,1.0251709623340128,0.6633639414367724,0,11,True
2026-01-01 11:38:08,USER_421,DESKTOP_10,31.83651178872451,11.143371143262666,4.492475722130128,22.24194587971083,7,50.688707395901716,70.94181632647131,0,0.33935916259805365,0.13681342741383287,0.6773540996930232,0.3595948969906307,0.4221292197845935,0.7597599268407157,0,11,True
2026-01-01 11:44:27,USER_434,DESKTOP_101,42.58149281692561,15.53453033909341,5.673599142769946,24.820961902266518,12,61.58644676605042,64.7378732351665,0,0.35644787121794763,0.13018368064176333,0.5695298691702199,0.39869755837449017,0.7236500910593031,0.2903775536022352,0,11,True
2026-01-01 11:46:18,USER_203,DESKTOP_160,54.058107907581814,12.978897050634139,3.886442716565461,27.56757855451903,13,34.799112258029766,81.81929630179255,0,0.23573089493776211,0.0705880180824426,0.5006997080392372,0.2847238876879078,0.7839542653142451,0.21096542819162212,0,11,True
2026-01-01 11:48:18,USER_257,DESKTOP_17,62.69790732837111,18.745404118268276,7.041190503194086,27.396250479483626,9,54.0450168348092,63.696387190206515,0,0.29428602766544976,0.11054037406434439,0.43009655463643953,0.34424723180112365,0.5427375682944774,0.5883853180723834,0,11,True
2026-01-01 11:59:33,USER_239,DESKTOP_139,53.1318282883038,16.536921445916203,5.413857819642543,21.14287602608897,21,39.93422537542865,68.76568635314332,0,0.30549349557974037,0.10001246938877749,0.39058122909654774,0.2746104416922464,1.2663876593537806,0.17050194809444605,0,11,True
2026-01-01 12:22:25,USER_388,DESKTOP_123,90.62371044561753,38.005703934065906,6.338145951514208,42.8884207047183,54,88.92064277873958,82.19647209924,1,0.4148020610519137,0.06917582709419043,0.4680930350465817,0.7308963133209154,3.256425409766864,1.8082925200824154,1,12,True
2026-01-01 12:29:52,USER_300,DESKTOP_16,11.431990394006853,13.117981134600708,5.164084354395887,23.09726818113639,20,58.422510282287845,61.831725587956086,0,1.0551794780121897,0.4153867716054028,1.8578898027681068,0.36123646239339646,1.2060834850988387,1.6511084226557307,0,12,True
2026-01-01 12:37:30,USER_35,DESKTOP_108,56.658583112193526,10.832721149402566,4.569076898369408,29.08303996182995,24,38.36727551514707,70.09966327957726,0,0.1878769918491404,0.07924365552789917,0.5044008782740886,0.2689533094566579,1.4473001821186062,0.3245642535301552,0,12,True
2026-01-01 12:43:26,USER_275,DESKTOP_85,23.378379402201432,16.349497224975806,4.790271888723457,25.93425878143603,21,95.46565114078874,60.52717029562266,0,0.6706556229697288,0.19649673219421973,1.063822100458987,0.5778265723981023,1.2663876593537806,1.1292438972946048,0,12,True
2026-01-01 12:49:12,USER_325,DESKTOP_84,27.41791123344565,14.246646496072678,4.027837782056675,25.397897732782802,14,37.996658969001444,59.473070462165026,0,0.5013263071673436,0.14173588442053497,0.8937285194589344,0.22597779761902775,0.844258439569187,0.9527815068310608,0,12,True
2026-01-01 12:53:26,USER_294,DESKTOP_57,45.729146015162236,13.590045498809355,4.872990521988161,25.51848123414541,17,62.34410148840736,62.23952185304943,0,0.29082589042820906,0.10428160875028657,0.5460934643630211,0.3880267066996462,1.0251709623340128,0.15287587496340826,0,12,True
2026-01-01 13:07:56,USER_359,DESKTOP_137,54.94498401412033,19.686037130877764,3.8861298785410665,30.890705379795705,21,59.833691492763855,65.20030797521498,0,0.3518820762538617,0.06946341923272728,0.5521621987057677,0.39011751126222044,1.2663876593537806,0.2497076102916165,0,13,True
2026-01-01 13:12:47,USER_211,DESKTOP_144,55.701423366873485,16.245093284610956,3.995299394101691,29.43651085364243,14,33.98449008302178,69.26919876329913,0,0.28650238953440066,0.07046206526864462,0.5191494164649144,0.23540783984302044,0.844258439569187,0.2827518099672021,0,13,True
2026-01-01 13:14:54,USER_186,DESKTOP_80,43.624912555692234,11.718032382145912,3.3069271461685905,24.842191436838554,18,45.78382634719818,68.08590218949874,0,0.26258947549805767,0.07410495520952606,0.556688854142522,0.31172331225363303,1.0854751365889548,0.2447969395480336,0,13,True
2026-01-01 13:19:58,USER_281,DESKTOP_126,44.22164050176117,18.308274211985964,3.9540425161094133,25.764446333003214,14,25.56863406591593,77.79971703333489,0,0.40485648041169453,0.08743695434833731,0.5697371003601651,0.1989232495257146,0.844258439569187,0.21872955247974255,0,13,True
2026-01-01 13:32:19,USER_293,DESKTOP_169,43.17842164885177,14.734310739083446,5.366967663029036,24.025197432899052,11,69.92294114161751,84.83310871880121,0,0.33351826953433955,0.12148391596440222,0.5438219958119189,0.5931780467805177,0.6633459168043613,0.2643013910619202,0,13,True
2026-01-01 13:36:32,USER_63,DESKTOP_130,38.073268219210185,21.659461075896793,3.550618144282959,12.283817003195844,13,64.16361917219359,75.61556872418733,0,0.554329393548094,0.09087077447330896,0.31437905153673745,0.4851768555107588,0.7839542653142451,0.4873142587684825,0,13,True
2026-01-01 13:39:20,USER_237,DESKTOP_142,52.58274511930057,12.758667388601644,3.0678390493713747,20.320104538981486,13,20.219592873298225,68.95995463577137,0,0.23811149205205534,0.05725423440962034,0.37922850898622884,0.13943422072964118,0.7839542653142451,0.1465158693572562,0,13,True
2026-01-01 13:41:05,USER_296,DESKTOP_134,60.34417015966441,14.282148806538107,6.126539204683598,27.43242384203709,7,54.8901963853926,63.292741428906076,0,0.23281998549112395,0.09987158011491006,0.4471887674189244,0.34741510068025283,0.4221292197845935,0.4855649654512363,0,13,True
2026-01-01 13:44:15,USER_238,DESKTOP_142,34.09103410027232,17.38290339593102,4.818108081486629,25.690953183920072,14,24.16484964695321,45.66709928334427,0,0.49536594864259426,0.1373031090425813,0.7321230007217343,0.11035385879944991,0.844258439569187,0.6612736633158204,0,13,True
2026-01-01 13:44:23,USER_267,DESKTOP_105,46.10438461591738,12.388998925867357,5.423591907967889,24.633278456445847,18,52.1780985725078,64.30357272468517,0,0.2630115864347987,0.11513985273751277,0.5229508602501058,0.33552381561930467,1.0854751365889548,0.13648400005075198,0,13,True
2026-01-01 13:48:51,USER_100,DESKTOP_131,28.72386683927914,14.325199779841707,3.3159619545930887,25.914555490972134,19,53.38931594009163,48.1167925974445,0,0.4819426710965955,0.11155890222907172,0.8718433449825201,0.2568922642008827,1.1457793108438967,0.8957323096290024,0,13,True
2026-01-01 13:51:48,USER_387,DESKTOP_147,37.72583297633478,18.5976769034688,4.421038408439571,25.471279186858414,11,66.34161247370477,71.95482084644993,0,0.4802395577864981,0.11416251294429877,0.657733539325644,0.4773598840210035,0.6633459168043613,0.5024915753611808,0,13,True
2026-01-01 13:52:59,USER_112,DESKTOP_196,34.780183426523564,18.859022143918228,3.88693350895725,23.957263146712055,11,47.070039382040314,62.748014951295815,0,0.5270800856190744,0.10863369431683509,0.6695679242648244,0.29535515349023483,0.6633459168043613,0.6311689525282885,0,13,True
2026-01-01 13:53:06,USER_439,DESKTOP_80,48.852579143629164,15.300503345170533,7.0085727211765825,30.64287098669086,22,46.26112406788502,48.9561945793079,0,0.30691498028795244,0.14058596047727717,0.614669722471256,0.2264768591324883,1.3266918336087226,0.016432222746281294,0,13,True
2026-01-01 13:54:01,USER_240,DESKTOP_104,29.762563178927095,11.358345130654932,4.128198839581739,26.820500380530074,19,49.75026955233113,88.18724827479106,0,0.3692262268456096,0.1341955420154855,0.8718551904966942,0.43873393727492044,1.1457793108438967,0.850358031936145,0,13,True
2026-01-01 14:06:32,USER_494,DESKTOP_150,44.573401586650114,18.06824984623903,3.754497732425035,21.160757027088312,12,23.473793947908547,66.93066985034062,0,0.3964648066018357,0.08238353078135922,0.46432252784235806,0.15711167528623907,0.7236500910593031,0.20336326635929544,0,14,True
2026-01-01 14:12:07,USER_489,DESKTOP_44,42.916924096525236,13.750778064446537,4.966847305929518,17.308695721733052,13,34.26599822205508,45.73482669036446,0,0.31310886058922593,0.11309642940869125,0.39412358852114004,0.15671494900580257,0.7839542653142451,0.27572461660181957,0,14,True
2026-01-01 14:13:02,USER_231,DESKTOP_46,36.756968254130214,15.921652503046447,3.043317894240591,20.364209062341725,14,44.3067106752658,60.07135624419934,0,0.4216877900758037,0.08060281412842737,0.5393496883880261,0.2661564200982562,0.844258439569187,0.5448153376332447,0,14,True
2026-01-01 14:21:20,USER_144,DESKTOP_94,42.25093134243048,20.833027274422765,5.247178816785037,20.64010617696073,17,53.310791496667974,78.05239678933901,0,0.48167811947172867,0.12131944108305003,0.47721761211445074,0.4161035051051649,1.0251709623340128,0.30481775866099753,0,14,True
2026-01-01 14:21:41,USER_41,DESKTOP_67,53.64622425386499,15.138487115334062,3.836010535872522,28.03641209837098,10,34.23055441704871,47.671612458282716,0,0.277027138142364,0.07019717442969009,0.5130530513530958,0.16318257244017037,0.6030417425494193,0.19297275548495801,0,14,True
2026-01-01 14:22:49,USER_117,DESKTOP_168,39.906673495151495,15.618560111053515,5.255357031316837,26.146334205477064,16,52.93040595138324,64.34319527193011,0,0.3818095869590746,0.12847187469153984,0.6391703839857837,0.34057114459523835,0.9648667880790709,0.40722401782057854,0,14,True
2026-01-01 14:23:14,USER_355,DESKTOP_33,37.005802804407956,12.808414079472453,5.147277202647567,31.005909913714937,13,54.94930005512793,67.81726744262753,0,0.33701206485202617,0.13543398173003676,0.8158204175631527,0.3726511377623798,0.7839542653142451,0.5339452810508692,0,14,True
2026-01-01 14:23:55,USER_202,DESKTOP_43,163.09218951797797,63.15222569999062,26.95593030344666,23.68104291356322,6,65.47947597579339,79.29676140620231,1,0.3848582061431489,0.16427308565160784,0.14431547889711546,0.5192310383455645,0.36182504552965156,4.9739962661096415,0,14,True
2026-01-01 14:25:52,USER_98,DESKTOP_50,24.124364855786766,10.295659131411725,4.441723943288583,26.381660469295024,15,55.441610401730564,61.20407784561675,0,0.4097878370461723,0.17678950169622074,1.0500428815106413,0.33932526389138734,0.904562613824129,1.096656364409599,0,14,True
2026-01-01 14:26:27,USER_482,DESKTOP_46,34.540520660156936,15.46116305909867,4.800683447022445,34.148985280204975,11,64.56093733329584,77.46928573259946,0,0.43502916591853885,0.1350763398467682,0.9608465111342064,0.5001489701437544,0.6633459168043613,0.6416383500785326,0,14,True
2026-01-01 14:29:42,USER_412,DESKTOP_16,39.627948986474856,18.717033403245836,4.406033719444585,25.41208962472989,17,70.26697987775245,89.88674695838768,0,0.4606935341352521,0.10844834231999662,0.6254829559126807,0.6316070239801652,1.0251709623340128,0.41939978351239315,0,14,True
2026-01-01 14:43:34,USER_12,DESKTOP_77,36.04293318649934,16.870810473011506,5.704355808019308,33.5288798877298,20,43.44310851794751,56.47936251025977,0,0.4554393786278306,0.15399309172682676,0.9051356629595879,0.24536390745577114,1.2060834850988387,0.5760071539557152,0,14,True
2026-01-01 14:45:13,USER_341,DESKTOP_190,30.617518359927885,19.34143066164635,4.15329626709772,24.967221856333058,17,39.20391429924404,63.36897420381959,0,0.6117314598023519,0.131360602682898,0.7896641846495003,0.248431183391755,1.0251709623340128,0.8130102794536197,0,14,True
2026-01-01 14:49:52,USER_259,DESKTOP_140,43.99035840375412,12.30068121820937,4.774560779213677,21.451227587993703,15,17.767086796996985,57.740448649191556,0,0.273407051080148,0.1061240885517212,0.47679610363370106,0.10258795628477337,0.904562613824129,0.22883284998815134,0,14,True
2026-01-01 14:53:56,USER_320,DESKTOP_186,47.41023388175451,15.743262477027914,4.6711524815826015,23.552919210402102,19,67.61939430458736,69.81578791097616,0,0.325205255473088,0.09649101247872978,0.4865276889165999,0.47209012914377396,1.1457793108438967,0.07943944819145712,0,14,True
2026-01-01 14:55:03,USER_155,DESKTOP_115,38.225005764281654,13.978284095445128,5.904697824060554,31.275830975966503,12,86.99364597267447,56.00498111478366,0,0.3563615561829636,0.1505340205567893,0.797344203437857,0.4872077499805809,0.7236500910593031,0.4806857753092659,0,14,True
2026-01-01 15:08:02,USER_54,DESKTOP_90,44.685781000960574,13.02006380498096,5.097856153719148,33.54345769046972,8,45.91664923653573,66.28690402316161,0,0.28499159956808456,0.11158518125392147,0.7342209535558656,0.3043672521007421,0.48243339403953545,0.1984540984367323,0,15,True
2026-01-01 15:08:32,USER_177,DESKTOP_152,74.65215144841042,44.28082874271403,6.77147389532194,64.7928054675392,57,98.91171448593983,75.9797002647053,1,0.5853214732817019,0.08950801485057065,0.8564568783179081,0.7515282419309817,3.43733793253169,1.1105929851319503,1,15,True
2026-01-01 15:09:32,USER_472,DESKTOP_92,36.58849120885715,17.209929119897893,3.880953621751158,26.44934646771282,9,38.93418413462884,68.33932487030486,0,0.4578510221193086,0.10324845443215531,0.7036554439163134,0.26607358581366697,0.5427375682944774,0.5521750672724991,0,15,True
